,FECHA_ACCIDENTE,AÑO_ACCIDENTE,MES_ACCIDENTE,DIA_ACCIDENTE,HORA_ACCIDENTE,GRAVEDAD_ACCIDENTE,CLASE_ACCIDENTE,SITIO_EXACTO_ACCIDENTE,CANT_HERIDOS_EN_SITIO_ACCIDENTE,CANT_MUERTOS_EN _SITIO_ACCIDENTE,CANTIDAD_ACCIDENTES
18218,11/10/2017 12:00:00 AM,2017,11,Vie,08:50:00:PM,Con heridos,Choque,CALLE_56_CR_30,1.0,,1
18219,11/10/2017 12:00:00 AM,2017,11,Vie,09:00:00:AM,Solo daños,Choque,CALLE_77_CR_59,,,1
18220,11/10/2017 12:00:00 AM,2017,11,Vie,09:06:00:AM,Solo daños,Choque,CALLE_84_CR_41D,,,1
18221,11/10/2017 12:00:00 AM,2017,11,Vie,10:00:00:AM,Con heridos,Atropello,CR_38_CALLE_47_Y_45,2.0,,1
18222,11/10/2017 12:00:00 AM,2017,11,Vie,10:20:00:AM,Solo daños,Choque,CR_51_CALLE_79,,,1
18223,11/10/2017 12:00:00 AM,2017,11,Vie,12:38:00:PM,Solo daños,Choque,CR_46_CALLE_45,,,1
18224,11/11/2017 12:00:00 AM,2017,11,Sáb,01:30:00:PM,Con heridos,Choque,CR_49C_CALLE_90,2.0,,1
18225,11/11/2017 12:00:00 AM,2017,11,Sáb,07:20:00:PM,Solo daños,Choque,CALLE_30_CR_43,,,1
18226,11/11/2017 12:00:00 AM,2017,11,Sáb,08:10:00:PM,Solo daños,Choque,CALLE_68_CR_62,,,1
18227,11/11/2017 12:00:00 AM,2017,11,Sáb,08:40:00:PM,Solo daños,Choque,CALLE_76_CR_51B,,,1
18228,11/11/2017 12:00:00 AM,2017,11,Sáb,09:20:00:AM,Con heridos,Choque,CALLE_45_CR_1A,1.0,,1
18229,11/11/2017 12:00:00 AM,2017,11,Sáb,09:40:00:AM,Con heridos,Atropello,CALLE_75_CR_54,1.0,,1
18230,11/11/2017 12:00:00 AM,2017,11,Sáb,11:40:00:AM,Solo daños,Choque,CARRERA_38_#_CALLE_6,,,1
18231,11/11/2017 12:00:00 AM,2017,11,Sáb,12:00:00:PM,Con heridos,Atropello,CALLE_84_CR_36,1.0,,1
18232,11/12/2017 12:00:00 AM,2017,11,Dom,01:00:00:PM,Solo daños,Choque,CR_43_82_09,,,1
18233,11/12/2017 12:00:00 AM,2017,11,Dom,02:10:00:PM,Solo daños,Choque,CALLE_45_#_CARRERA_27,,,1
18234,11/12/2017 12:00:00 AM,2017,11,Dom,02:30:00:PM,Con heridos,Choque,CR_6B_CALLE_35,1.0,,1
18235,11/12/2017 12:00:00 AM,2017,11,Dom,03:00:00:PM,Con heridos,Atropello,CR_21_CALLE_99,1.0,,1
18236,11/12/2017 12:00:00 AM,2017,11,Dom,03:10:00:PM,Solo daños,Choque,CR_8D_52_20,,,1
18237,11/12/2017 12:00:00 AM,2017,11,Dom,03:20:00:AM,Solo daños,Choque,VIA_40_77_20,,,1
18238,11/12/2017 12:00:00 AM,2017,11,Dom,03:30:00:AM,Con heridos,Choque,CALLE_110_CR_26,1.0,,1
18239,11/12/2017 12:00:00 AM,2017,11,Dom,03:30:00:PM,Con heridos,Choque,CALLE_30_CR_36,1.0,,1
18240,11/12/2017 12:00:00 AM,2017,11,Dom,07:30:00:PM,Solo daños,Choque,CALLE_86_#_CARRERA_71,,,1
18241,11/12/2017 12:00:00 AM,2017,11,Dom,07:50:00:PM,Solo daños,Choque,CALLE_90_CR_51B,,,1
18242,11/12/2017 12:00:00 AM,2017,11,Dom,09:10:00:PM,Solo daños,Choque,CALLE_94_CR_59,,,1
18243,11/12/2017 12:00:00 AM,2017,11,Dom,11:20:00:AM,Solo daños,Choque,CR_38_CALLE_35,,,1
18244,11/12/2017 12:00:00 AM,2017,11,Dom,11:40:00:PM,Con heridos,Choque,VIA_40_CALLE_58,1.0,,1
18245,11/12/2017 12:00:00 AM,2017,11,Dom,12:00:00:PM,Solo daños,Choque,CR_53_85_49,,,1
18246,11/12/2017 12:00:00 AM,2017,11,Dom,12:45:00:AM,Solo daños,Choque,AV_CIRCUNVALAR_CR_37B,,,1
18247,11/13/2017 12:00:00 AM,2017,11,Lun,01:20:00:PM,Solo daños,Choque,CALLE_64_#_CARRERA_26D-29,,,1
18248,11/13/2017 12:00:00 AM,2017,11,Lun,04:30:00:PM,Solo daños,Choque,CR_52_85_08,,,1
18249,11/13/2017 12:00:00 AM,2017,11,Lun,07:00:00:AM,Solo daños,Choque,CALLE_84_CR_13,,,1
18250,11/13/2017 12:00:00 AM,2017,11,Lun,07:10:00:AM,Con heridos,Choque,CALLE_30_CR_23,1.0,,1
18251,11/13/2017 12:00:00 AM,2017,11,Lun,07:20:00:PM,Solo daños,Choque,CALLE_110_CR_9G,,,1
18252,11/13/2017 12:00:00 AM,2017,11,Lun,09:05:00:PM,Con heridos,Choque,CALLE_41_29_79,1.0,,1
18253,11/13/2017 12:00:00 AM,2017,11,Lun,09:40:00:PM,Solo daños,Otro,KM_5_VIA_JUAN_MINA,,,1
18254,11/13/2017 12:00:00 AM,2017,11,Lun,12:30:00:PM,Solo daños,Choque,CR_51B_CALLE_93,,,1
18255,11/14/2017 12:00:00 AM,2017,11,Mar,01:00:00:PM,Con heridos,Atropello,CALLE_70C_CRA_26,2.0,,1
18256,11/14/2017 12:00:00 AM,2017,11,Mar,01:20:00:PM,Solo daños,Choque,CR_70_75_149,,,1
18257,11/14/2017 12:00:00 AM,2017,11,Mar,02:00:00:PM,Solo daños,Choque,CALLE_85_CR_73,,,1
18258,11/14/2017 12:00:00 AM,2017,11,Mar,03:30:00:PM,Con heridos,Choque,CARRERA_41_#_CALLE_44,1.0,,1
18259,11/14/2017 12:00:00 AM,2017,11,Mar,03:45:00:PM,Solo daños,Choque,VIA_40_86_431,,,1
18260,11/14/2017 12:00:00 AM,2017,11,Mar,04:00:00:PM,Solo daños,Choque,CALLE_48_CRA_43,,,1
18261,11/14/2017 12:00:00 AM,2017,11,Mar,04:20:00:PM,Solo daños,Choque,CALLE_110__VIA_40,,,1
18262,11/14/2017 12:00:00 AM,2017,11,Mar,04:40:00:PM,Solo daños,Choque,CALLE_82_CR_50,,,1
18263,11/14/2017 12:00:00 AM,2017,11,Mar,05:50:00:PM,Solo daños,Choque,CALLE_30_CR_8,,,1
18264,11/14/2017 12:00:00 AM,2017,11,Mar,06:00:00:PM,Solo daños,Choque,CALLE_76_CR_55,,,1
18265,11/14/2017 12:00:00 AM,2017,11,Mar,06:20:00:AM,Con heridos,Atropello,CR_27_CALLE_68,1.0,,1
18266,11/14/2017 12:00:00 AM,2017,11,Mar,06:40:00:PM,Solo daños,Choque,CALLE_45_CR_44,,,1
18267,11/14/2017 12:00:00 AM,2017,11,Mar,07:00:00:PM,Con heridos,Choque,CALLE_76_CR_65,1.0,,1
18268,11/14/2017 12:00:00 AM,2017,11,Mar,07:20:00:AM,Solo daños,Choque,CALLE_94_CR_57,,,1
18269,11/14/2017 12:00:00 AM,2017,11,Mar,07:30:00:PM,Solo daños,Choque,CALLE_76_5F_35,,,1
18270,11/14/2017 12:00:00 AM,2017,11,Mar,07:30:00:PM,Solo daños,Choque,CRA_38_CALLE_80B,,,1
18271,11/14/2017 12:00:00 AM,2017,11,Mar,07:40:00:AM,Con heridos,Atropello,CR_51B_CALLE_107,1.0,,1
18272,11/14/2017 12:00:00 AM,2017,11,Mar,08:15:00:AM,Solo daños,Choque,CR_38_CALLE_110,,,1
18273,11/14/2017 12:00:00 AM,2017,11,Mar,08:30:00:AM,Con heridos,Choque,CORDIALIDAD_CR_13,1.0,,1
18274,11/14/2017 12:00:00 AM,2017,11,Mar,08:30:00:AM,Solo daños,Choque,CALLE_64_#_CARRERA_60,,,1
18275,11/14/2017 12:00:00 AM,2017,11,Mar,09:00:00:PM,Solo daños,Choque,CALLE_30_CR_6,,,1
18276,11/14/2017 12:00:00 AM,2017,11,Mar,09:20:00:AM,Con heridos,Choque,CR_59_CALLE_82,1.0,,1
18277,11/14/2017 12:00:00 AM,2017,11,Mar,09:50:00:AM,Solo daños,Choque,CALLE_85_CR_50,,,1
18278,11/14/2017 12:00:00 AM,2017,11,Mar,10:00:00:AM,Con heridos,Choque,CR_23_CALLE_63B,2.0,,1
18279,11/14/2017 12:00:00 AM,2017,11,Mar,10:00:00:AM,Con heridos,Choque,CR_47_CALLE_95,1.0,,1
18280,11/14/2017 12:00:00 AM,2017,11,Mar,11:30:00:AM,Solo daños,Choque,CALLE_72_CR_56,,,1
18281,11/14/2017 12:00:00 AM,2017,11,Mar,12:10:00:PM,Solo daños,Choque,CR_6B_19_CALLE_19,,,1
18282,11/14/2017 12:00:00 AM,2017,11,Mar,12:40:00:PM,Solo daños,Choque,CALLE_6_43_27,,,1
18283,11/15/2017 12:00:00 AM,2017,11,Mié,01:00:00:PM,Con heridos,Atropello,CALLE_47_CR_43,1.0,,1
18284,11/15/2017 12:00:00 AM,2017,11,Mié,02:10:00:PM,Solo daños,Choque,CALLE_43_22_117,,,1
18285,11/15/2017 12:00:00 AM,2017,11,Mié,04:40:00:PM,Solo daños,Choque,CALLE_79A_#_CARRERA_38,,,1
18286,11/15/2017 12:00:00 AM,2017,11,Mié,05:00:00:PM,Solo daños,Choque,CR_41D_CALLE_75,,,1
18287,11/15/2017 12:00:00 AM,2017,11,Mié,05:00:00:PM,Solo daños,Choque,CR_51B_CALLE_101B,,,1
18288,11/15/2017 12:00:00 AM,2017,11,Mié,06:05:00:PM,Solo daños,Choque,VIA_40_#_CALLE_85,,,1
18289,11/15/2017 12:00:00 AM,2017,11,Mié,07:30:00:AM,Solo daños,Choque,CALLE_17_CR_30,,,1
18290,11/15/2017 12:00:00 AM,2017,11,Mié,07:30:00:PM,Con heridos,Choque,CALLE_110_CR_2_SUR,2.0,,1
18291,11/15/2017 12:00:00 AM,2017,11,Mié,08:00:00:AM,Solo daños,Choque,CALLE_46_16_03,,,1
18292,11/15/2017 12:00:00 AM,2017,11,Mié,08:05:00:AM,Solo daños,Choque,CR_14_45E_18,,,1
18293,11/15/2017 12:00:00 AM,2017,11,Mié,08:10:00:AM,Con heridos,Choque,CR_41_CALLE_84B,1.0,,1
18294,11/15/2017 12:00:00 AM,2017,11,Mié,08:30:00:PM,Con heridos,Choque,CR_23_CALLE_24,1.0,,1
18295,11/15/2017 12:00:00 AM,2017,11,Mié,08:55:00:PM,Con heridos,Choque,CALLE_96A_#_CARRERA_49D,1.0,,1
18296,11/15/2017 12:00:00 AM,2017,11,Mié,09:30:00:AM,Solo daños,Choque,CR_38_CALLE_36,,,1
18297,11/15/2017 12:00:00 AM,2017,11,Mié,10:10:00:AM,Solo daños,Choque,CALLE_54_44_62,,,1
18298,11/15/2017 12:00:00 AM,2017,11,Mié,10:50:00:AM,Solo daños,Choque,PROLONGACION_VIA_4_KM_3,,,1
18299,11/15/2017 12:00:00 AM,2017,11,Mié,11:10:00:PM,Solo daños,Choque,CR_43_CALLE_79,,,1
18300,11/15/2017 12:00:00 AM,2017,11,Mié,11:40:00:AM,Solo daños,Choque,CALLE_77_CR_55,,,1
18301,11/15/2017 12:00:00 AM,2017,11,Mié,11:40:00:AM,Solo daños,Choque,CR_13_71B_263,,,1
18302,11/15/2017 12:00:00 AM,2017,11,Mié,12:20:00:AM,Solo daños,Choque,CR_43_CALLE_70,,,1
18303,11/16/2017 12:00:00 AM,2017,11,Jue,02:00:00:PM,Solo daños,Choque,CALLE_64_CRA_14,,,1
18304,11/16/2017 12:00:00 AM,2017,11,Jue,02:00:00:PM,Solo daños,Choque,CR_53_CALLE_110,,,1
18305,11/16/2017 12:00:00 AM,2017,11,Jue,04:00:00:PM,Solo daños,Choque,AV_EL_RIO_CALLE_6_CR_43,,,1
18306,11/16/2017 12:00:00 AM,2017,11,Jue,05:30:00:PM,Con heridos,Choque,CALLE_31_CR_13,1.0,,1
18307,11/16/2017 12:00:00 AM,2017,11,Jue,05:50:00:PM,Solo daños,Choque,CALLE_58_70_30,,,1
18308,11/16/2017 12:00:00 AM,2017,11,Jue,06:10:00:AM,Solo daños,Choque,AV_CIRCUNVALAR_CR_9G,,,1
18309,11/16/2017 12:00:00 AM,2017,11,Jue,06:30:00:PM,Solo daños,Choque,CALLE_90_#_CARRERA_59,,,1
18310,11/16/2017 12:00:00 AM,2017,11,Jue,06:40:00:PM,Solo daños,Choque,VIA_40_CALLE_79,,,1
18311,11/16/2017 12:00:00 AM,2017,11,Jue,07:20:00:AM,Solo daños,Choque,CALLE_17_#_CARRERA_8,,,1
18312,11/16/2017 12:00:00 AM,2017,11,Jue,08:00:00:AM,Solo daños,Choque,CALLE_19_CR_7B,,,1
18313,11/16/2017 12:00:00 AM,2017,11,Jue,08:00:00:PM,Con heridos,Atropello,CARRERA_5B_#_CALLE_23-90,2.0,,1
18314,11/16/2017 12:00:00 AM,2017,11,Jue,10:00:00:AM,Solo daños,Choque,VIA_40_#_CALLE_82,,,1
18315,11/16/2017 12:00:00 AM,2017,11,Jue,11:10:00:AM,Solo daños,Choque,CALLE_74_CR_38,,,1
18316,11/16/2017 12:00:00 AM,2017,11,Jue,11:40:00:AM,Solo daños,Choque,CALLE_30_CR_8,,,1
18317,11/16/2017 12:00:00 AM,2017,11,Jue,12:40:00:PM,Con heridos,Choque,CALLE_44_#_CARRERA_21,1.0,,1
18318,11/17/2017 12:00:00 AM,2017,11,Vie,02:30:00:PM,Solo daños,Choque,CARRERA_44_#_CALLE_53-87,,,1
18319,11/17/2017 12:00:00 AM,2017,11,Vie,03:00:00:PM,Solo daños,Choque,AVENIDA_110_CRA_1,,,1
18320,11/17/2017 12:00:00 AM,2017,11,Vie,03:30:00:PM,Solo daños,Choque,CALLE_85_#_CARRERA_64,,,1
18321,11/17/2017 12:00:00 AM,2017,11,Vie,03:30:00:PM,Solo daños,Choque,CARRERA_38_#_CALLE_110-49,,,1
18322,11/17/2017 12:00:00 AM,2017,11,Vie,04:30:00:PM,Solo daños,Choque,AVENIDA_40_#_CALLE_78-340,,,1
18323,11/17/2017 12:00:00 AM,2017,11,Vie,04:30:00:PM,Solo daños,Choque,CR_46_CALLE_91,,,1
18324,11/17/2017 12:00:00 AM,2017,11,Vie,04:40:00:PM,Solo daños,Choque,PARQUEADERO_JUMBO_CR_56_75_155,,,1
18325,11/17/2017 12:00:00 AM,2017,11,Vie,05:05:00:PM,Solo daños,Choque,CALLE_79_#_CARRERA_59B,,,1
18326,11/17/2017 12:00:00 AM,2017,11,Vie,05:30:00:PM,Solo daños,Choque,VIA_40_80_131,,,1
18327,11/17/2017 12:00:00 AM,2017,11,Vie,06:30:00:PM,Solo daños,Choque,CR_49C_CALLE_86,,,1
18328,11/17/2017 12:00:00 AM,2017,11,Vie,07:00:00:PM,Solo daños,Choque,CALLE_80_#_CARRERA_69B,,,1
18329,11/17/2017 12:00:00 AM,2017,11,Vie,07:00:00:PM,Solo daños,Choque,CALLE_45_CR_7G,,,1
18330,11/17/2017 12:00:00 AM,2017,11,Vie,07:30:00:PM,Solo daños,Choque,CALLE_30_CRA_19,,,1
18331,11/17/2017 12:00:00 AM,2017,11,Vie,07:40:00:AM,Solo daños,Choque,CALLE_74_CR_57,,,1
18332,11/17/2017 12:00:00 AM,2017,11,Vie,08:00:00:AM,Con heridos,Choque,CALLE_30_CR_11,2.0,,1
18333,11/17/2017 12:00:00 AM,2017,11,Vie,08:00:00:PM,Solo daños,Choque,CALLE_110_CR_13,,,1
18334,11/17/2017 12:00:00 AM,2017,11,Vie,08:10:00:AM,Solo daños,Choque,CALLE_30_CR_15,,,1
18335,11/17/2017 12:00:00 AM,2017,11,Vie,08:15:00:PM,Solo daños,Choque,CALLE_58_CRA_27,,,1
18336,11/17/2017 12:00:00 AM,2017,11,Vie,08:20:00:PM,Con heridos,Choque,CALLE_93_CRA_49C,1.0,,1
18337,11/17/2017 12:00:00 AM,2017,11,Vie,08:20:00:PM,Solo daños,Choque,CR_38_69_107,,,1
18338,11/17/2017 12:00:00 AM,2017,11,Vie,08:30:00:PM,Con heridos,Atropello,CALLE_30_CR_32_Y_33,1.0,,1
18339,11/17/2017 12:00:00 AM,2017,11,Vie,09:00:00:PM,Solo daños,Choque,CR_20_CALLE_50,,,1
18340,11/17/2017 12:00:00 AM,2017,11,Vie,09:15:00:PM,Solo daños,Choque,CALLE_72_#_CARRERA_41,,,1
18341,11/17/2017 12:00:00 AM,2017,11,Vie,09:30:00:PM,Solo daños,Choque,CR_46_CALLE_55,,,1
18342,11/17/2017 12:00:00 AM,2017,11,Vie,10:10:00:AM,Con heridos,Atropello,CALLE_72_CR_6,1.0,,1
18343,11/17/2017 12:00:00 AM,2017,11,Vie,11:00:00:AM,Con heridos,Choque,CARRERA_30_#_CALLE_12,1.0,,1
18344,11/18/2017 12:00:00 AM,2017,11,Sáb,01:10:00:AM,Solo daños,Choque,CALLE_45_36_36,,,1
18345,11/18/2017 12:00:00 AM,2017,11,Sáb,03:20:00:PM,Solo daños,Choque,CR_38_CALLE_34,,,1
18346,11/18/2017 12:00:00 AM,2017,11,Sáb,04:40:00:PM,Solo daños,Choque,CARRERA_46_#_CALLE_93,,,1
18347,11/18/2017 12:00:00 AM,2017,11,Sáb,05:25:00:AM,Con heridos,Choque,AV_CIRCUNVALAR_CALLE_49,1.0,,1
18348,11/18/2017 12:00:00 AM,2017,11,Sáb,05:55:00:PM,Solo daños,Choque,CALLE_98_#_CARRERA_52B,,,1
18349,11/18/2017 12:00:00 AM,2017,11,Sáb,08:30:00:PM,Con heridos,Choque,CALLE_100_#_CARRERA_53,2.0,,1
18350,11/18/2017 12:00:00 AM,2017,11,Sáb,09:00:00:AM,Solo daños,Choque,CALLE_35_#_CARRERA_47,,,1
18351,11/18/2017 12:00:00 AM,2017,11,Sáb,09:40:00:AM,Solo daños,Choque,CALLE_76_#_CARRERA_33,,,1
18352,11/18/2017 12:00:00 AM,2017,11,Sáb,10:20:00:AM,Con heridos,Choque,CARRERA_46_#_54-36,1.0,,1
18353,11/18/2017 12:00:00 AM,2017,11,Sáb,10:20:00:PM,Con heridos,Choque,CRA_13B_CALLE_106,1.0,,1
18354,11/18/2017 12:00:00 AM,2017,11,Sáb,10:30:00:AM,Solo daños,Choque,CALLE_72_#_CARRERA_72,,,1
18355,11/18/2017 12:00:00 AM,2017,11,Sáb,11:00:00:AM,Solo daños,Choque,CALLE_57_14_12,,,1
18356,11/18/2017 12:00:00 AM,2017,11,Sáb,11:25:00:AM,Solo daños,Choque,CALLE_72_#_CARRERA_41B-131,,,1
18357,11/19/2017 12:00:00 AM,2017,11,Dom,02:10:00:PM,Solo daños,Choque,CALLE_19_#_CARRERA_1C,,,1
18358,11/19/2017 12:00:00 AM,2017,11,Dom,02:25:00:PM,Solo daños,Choque,CALLE_99B_#_CARRERA_6-55,,,1
18359,11/19/2017 12:00:00 AM,2017,11,Dom,04:05:00:PM,Solo daños,Choque,CALLE_47_#_CARRERA_21B,,,1
18360,11/19/2017 12:00:00 AM,2017,11,Dom,04:45:00:PM,Con heridos,Choque,CARRERA_12E_#_CALLE_106,1.0,,1
18361,11/19/2017 12:00:00 AM,2017,11,Dom,06:50:00:PM,Solo daños,Choque,CR_51B_CALLE_85,,,1
18362,11/19/2017 12:00:00 AM,2017,11,Dom,07:30:00:PM,Con heridos,Choque,CALLE_45_#_CARRERA_1,1.0,,1
18363,11/19/2017 12:00:00 AM,2017,11,Dom,07:40:00:AM,Solo daños,Choque,CALLE_110_CR_27,,,1
18364,11/19/2017 12:00:00 AM,2017,11,Dom,07:50:00:AM,Con heridos,Choque,CARRERA_2B_#_CALLE_88,1.0,,1
18365,11/19/2017 12:00:00 AM,2017,11,Dom,08:20:00:PM,Solo daños,Choque,CALLE_76B_CR_42F,,,1
18366,11/19/2017 12:00:00 AM,2017,11,Dom,09:15:00:AM,Con heridos,Choque,CALE_64B_#_9L-20,1.0,,1
18367,11/19/2017 12:00:00 AM,2017,11,Dom,10:30:00:AM,Solo daños,Choque,CALLE_65_#_CARRERA_29-11,,,1
18368,11/19/2017 12:00:00 AM,2017,11,Dom,11:40:00:AM,Solo daños,Choque,CALLE_33B_CRA_6A,,,1
18369,11/19/2017 12:00:00 AM,2017,11,Dom,12:50:00:PM,Solo daños,Choque,CALLE_64_CR_59,,,1
18370,11/20/2017 12:00:00 AM,2017,11,Lun,01:50:00:PM,Solo daños,Choque,CARRERA_38_#_CALLE_57,,,1
18371,11/20/2017 12:00:00 AM,2017,11,Lun,02:10:00:PM,Solo daños,Choque,CR_47_CALLE_76,,,1
18372,11/20/2017 12:00:00 AM,2017,11,Lun,03:40:00:PM,Con heridos,Choque,CR_48_CALLE_70,1.0,,1
18373,11/20/2017 12:00:00 AM,2017,11,Lun,04:30:00:PM,Solo daños,Choque,CALLE_51_CR_41,,,1
18374,11/20/2017 12:00:00 AM,2017,11,Lun,04:50:00:PM,Con heridos,Choque,VIA_40_#_CALLE_75,1.0,,1
18375,11/20/2017 12:00:00 AM,2017,11,Lun,05:00:00:PM,Solo daños,Choque,CARRERA_41_#_CALLE_51-52,,,1
18376,11/20/2017 12:00:00 AM,2017,11,Lun,06:00:00:PM,Solo daños,Choque,CALLE_47_#_CARRERA_20,,,1
18377,11/20/2017 12:00:00 AM,2017,11,Lun,06:00:00:PM,Solo daños,Choque,CARRERA_52_#_CALLE_80,,,1
18378,11/20/2017 12:00:00 AM,2017,11,Lun,06:20:00:PM,Con heridos,Choque,CALLE_75_CR_57,1.0,,1
18379,11/20/2017 12:00:00 AM,2017,11,Lun,07:10:00:AM,Solo daños,Choque,CARRERA_15_#_CALLE_70,,,1
18380,11/20/2017 12:00:00 AM,2017,11,Lun,07:43:00:AM,Con heridos,Choque,AV_110_CR_38_Y_CR_46,2.0,,1
18381,11/20/2017 12:00:00 AM,2017,11,Lun,07:50:00:PM,Solo daños,Choque,CARRERA_55_#_CALLE_100,,,1
18382,11/20/2017 12:00:00 AM,2017,11,Lun,08:00:00:AM,Con heridos,Choque,CALLE_60_#_CARRERA_15,2.0,,1
18383,11/20/2017 12:00:00 AM,2017,11,Lun,08:00:00:AM,Solo daños,Choque,CALLE_36_CR_32,,,1
18384,11/20/2017 12:00:00 AM,2017,11,Lun,09:10:00:AM,Solo daños,Choque,CR_41_CALLE_40,,,1
18385,11/20/2017 12:00:00 AM,2017,11,Lun,09:14:00:AM,Solo daños,Choque,CR_34_CALLE_70B,,,1
18386,11/20/2017 12:00:00 AM,2017,11,Lun,09:40:00:AM,Solo daños,Choque,CR_47_CALLE_57,,,1
18387,11/20/2017 12:00:00 AM,2017,11,Lun,10:20:00:AM,Solo daños,Choque,CARRERA_46_#_CALLE_102,,,1
18388,11/20/2017 12:00:00 AM,2017,11,Lun,11:00:00:AM,Solo daños,Choque,CALLE_30_#_CARRERA_33,,,1
18389,11/20/2017 12:00:00 AM,2017,11,Lun,12:00:00:PM,Solo daños,Choque,CALLE_50_#_CARRERA_32,,,1
18390,11/20/2017 12:00:00 AM,2017,11,Lun,12:10:00:PM,Con heridos,Choque,CRA_38_CALLE_60,2.0,,1
18391,11/20/2017 12:00:00 AM,2017,11,Lun,12:10:00:PM,Solo daños,Choque,CR_43_CALLE_66,,,1
18392,11/20/2017 12:00:00 AM,2017,11,Lun,12:30:00:PM,Solo daños,Choque,CALLE_110_#_CARRERA_13,,,1
18393,11/21/2017 12:00:00 AM,2017,11,Mar,01:45:00:PM,Solo daños,Choque,CALLE_100_#_CARRERA_52,,,1
18394,11/21/2017 12:00:00 AM,2017,11,Mar,02:00:00:PM,Solo daños,Choque,CALLE_50_#_CARRERA_43-41,,,1
18395,11/21/2017 12:00:00 AM,2017,11,Mar,03:00:00:PM,Solo daños,Choque,CALLE_68_#_CARRERA_62,,,1
18396,11/21/2017 12:00:00 AM,2017,11,Mar,03:40:00:PM,Con heridos,Choque,CR_27_CALLE_37,1.0,,1
18397,11/21/2017 12:00:00 AM,2017,11,Mar,03:40:00:PM,Solo daños,Choque,VIA_40_CALLE_85,,,1
18398,11/21/2017 12:00:00 AM,2017,11,Mar,03:50:00:PM,Con heridos,Choque,CARRERA_23_#_CALLE_59,2.0,,1
"18399,11/21/2017 12:00:00 AM,2017,11,Mar,04:05:00:PM,Con heridos,Choque,""CORDIAIDAD_KM_2,5_ULTRACEM"",1.0,,1"
18400,11/21/2017 12:00:00 AM,2017,11,Mar,04:05:00:PM,Solo daños,Choque,CALLE_76_#_CARRERA_38A,,,1
18401,11/21/2017 12:00:00 AM,2017,11,Mar,05:30:00:PM,Solo daños,Choque,CALLE_51_#_CARRERA_41,,,1
18402,11/21/2017 12:00:00 AM,2017,11,Mar,06:00:00:PM,Con heridos,Choque,CALLE_68_#_CARRERA_44,1.0,,1
18403,11/21/2017 12:00:00 AM,2017,11,Mar,06:20:00:AM,Con heridos,Choque,AVENIDA_110_CRA_9G,1.0,,1
18404,11/21/2017 12:00:00 AM,2017,11,Mar,06:50:00:AM,Solo daños,Choque,CALLE_30_#_CARRERA_38,,,1
18405,11/21/2017 12:00:00 AM,2017,11,Mar,07:07:00:PM,Con heridos,Choque,CARRERA_2_#_CALLE_33E,1.0,,1
18406,11/21/2017 12:00:00 AM,2017,11,Mar,07:40:00:AM,Con heridos,Choque,VIA_40_#_CALLE_85-469,1.0,,1
18407,11/21/2017 12:00:00 AM,2017,11,Mar,08:00:00:AM,Con heridos,Choque,CR_14_CALLE_31,1.0,,1
18408,11/21/2017 12:00:00 AM,2017,11,Mar,08:00:00:AM,Solo daños,Choque,CALLE_47_CR_27,,,1
18409,11/21/2017 12:00:00 AM,2017,11,Mar,08:10:00:AM,Con heridos,Choque,CARRERA_10_#_CALLE_5-90,1.0,,1
18410,11/21/2017 12:00:00 AM,2017,11,Mar,08:10:00:AM,Solo daños,Choque,CALLE_30_CR_4,,,1
18411,11/21/2017 12:00:00 AM,2017,11,Mar,08:20:00:PM,Solo daños,Choque,CALLE_30_CR_8,,,1
18412,11/21/2017 12:00:00 AM,2017,11,Mar,08:45:00:PM,Solo daños,Choque,CARRERA_65_#_CALLE_99,,,1
18413,11/21/2017 12:00:00 AM,2017,11,Mar,09:10:00:AM,Con heridos,Choque,CR_51B_CALLE_80,1.0,,1
18414,11/21/2017 12:00:00 AM,2017,11,Mar,09:30:00:AM,Solo daños,Choque,CALLE_87_CR_49C,,,1
18415,11/21/2017 12:00:00 AM,2017,11,Mar,09:34:00:AM,Solo daños,Choque,CALLE_48_#_CARRERA_26-57,,,1
18416,11/21/2017 12:00:00 AM,2017,11,Mar,09:45:00:AM,Con heridos,Choque,CARRERA_49C_#_CALLE_84,1.0,,1
18417,11/21/2017 12:00:00 AM,2017,11,Mar,11:10:00:PM,Con muertos,Choque,CARRERA_22_#_CALLE_37,1.0,1.0,1
18418,11/21/2017 12:00:00 AM,2017,11,Mar,11:20:00:AM,Solo daños,Choque,CARRERA_33_#_CALLE_37,,,1
18419,11/21/2017 12:00:00 AM,2017,11,Mar,12:30:00:AM,Con heridos,Choque,CALLE_56_#_CARRERA_13B-41,1.0,,1
18420,11/22/2017 12:00:00 AM,2017,11,Mié,02:00:00:PM,Solo daños,Choque,CALLE_98_CR_52_Y_CR_51B,,,1
18421,11/22/2017 12:00:00 AM,2017,11,Mié,03:15:00:PM,Solo daños,Choque,CALLE_70_CRA_67,,,1
18422,11/22/2017 12:00:00 AM,2017,11,Mié,04:00:00:PM,Solo daños,Choque,CALLE_84_#_CARRERA_47-49,,,1
18423,11/22/2017 12:00:00 AM,2017,11,Mié,05:00:00:PM,Solo daños,Choque,CALLE_84_CR_42G,,,1
18424,11/22/2017 12:00:00 AM,2017,11,Mié,05:40:00:PM,Solo daños,Choque,CRA_38_CALLE_76,,,1
